id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
19519,111,req-B2-treatment-run1-4-5-1782607342142-79lze1sc,req-B2-treatment-run1-4-5-1782607342142-79lze1sc,/api/v1/infer,24779.0,200,,full,False,,,,2026-06-28 00:42:46.930688+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19520,111,req-B2-treatment-run1-5-3-1782607347334-h2y3qua3,req-B2-treatment-run1-5-3-1782607347334-h2y3qua3,/api/v1/infer,24786.0,200,,full,False,,,,2026-06-28 00:42:52.129620+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19521,111,req-B2-treatment-run1-1-13-1782607352343-lckx7pfr,req-B2-treatment-run1-1-13-1782607352343-lckx7pfr,/api/v1/infer,24889.0,200,,full,False,,,,2026-06-28 00:42:57.238127+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19522,111,req-B2-treatment-run1-3-9-1782607357643-c7sk1hhx,req-B2-treatment-run1-3-9-1782607357643-c7sk1hhx,/api/v1/infer,24793.0,200,,full,False,,,,2026-06-28 00:43:02.444707+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19523,111,req-B2-treatment-run1-2-2-1782607362832-65nw9wuc,req-B2-treatment-run1-2-2-1782607362832-65nw9wuc,/api/v1/infer,24901.0,200,,full,False,,,,2026-06-28 00:43:07.740003+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19524,111,req-B2-treatment-run1-4-6-1782607367934-3m9auww8,req-B2-treatment-run1-4-6-1782607367934-3m9auww8,/api/v1/infer,24983.0,200,,full,False,,,,2026-06-28 00:43:12.926138+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19525,111,req-B2-treatment-run1-5-4-1782607373133-0e99zha9,req-B2-treatment-run1-5-4-1782607373133-0e99zha9,/api/v1/infer,24890.0,200,,full,False,,,,2026-06-28 00:43:18.030315+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19526,111,req-B2-treatment-run1-1-14-1782607378240-dc1dmkjv,req-B2-treatment-run1-1-14-1782607378240-dc1dmkjv,/api/v1/infer,24889.0,200,,full,False,,,,2026-06-28 00:43:23.137208+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19527,111,req-B2-treatment-run1-3-10-1782607383448-w10cx02t,req-B2-treatment-run1-3-10-1782607383448-w10cx02t,/api/v1/infer,24779.0,200,,full,False,,,,2026-06-28 00:43:28.234436+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19528,111,req-B2-treatment-run1-2-3-1782607388742-dm6tnm2w,req-B2-treatment-run1-2-3-1782607388742-dm6tnm2w,/api/v1/infer,24882.0,200,,full,False,,,,2026-06-28 00:43:33.630175+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19529,111,req-B2-treatment-run1-4-7-1782607393928-87yequht,req-B2-treatment-run1-4-7-1782607393928-87yequht,/api/v1/infer,24810.0,200,,full,False,,,,2026-06-28 00:43:38.747408+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
